Dönem,Dağıtım kanalı,Müşteri Hesap Grubu,Müş.Hesap Grubu Tnm,Sipariş Veren,Sipariş Veren İsim,Malı Teslim Alan Kodu,Malı Teslim Alan Adı,Ülke anahtarı,Yerleşim yeri,Mahalle,Fatura Kalemi,Malzeme,Malzeme Tanımı,Faturalama Miktar,Satış belgesi türü,Sipariş Türü Tanımı,Versiyon,Satış belgesi,Teslimat türü,Teslimat Türü Tanımı,Teslimat Numarası,Nakliye numarası,İrsaliye Numarası,Mal çıkış Tarihi,Fatura Türü,Fatura Türü Tanımı,Fatura Tarihi,Faturalama Tipi,Fatura Numarası,Referans No,Belge para birimi,Birim Fiyat,Eleks Birim Fiyat,Net değer,Toplam Tutar,Vergi tutarı,TRY Birim Fiyat,TRY Toplam Tutar,EUR Birim Fiyat,EUR Toplam Tutar,USD Birim Fiyat,USD Toplam Tutar,GBP Birim Fiyat,GBP Toplam Tutar,Vade Gün,Satış Vade Günü,Satış Vade Günü,Değerleme sınıfı,Mal Grubu,Malzeme Kod 1,Malzeme Kod 2,Malzeme Kod 3,Malzeme Kod 4,Malzeme Kod 5,Malzeme Türü,Fatura Koşul Kodu,Ödeme koşulu,Koşul kodu,Fiyatlanadırma Tarihi,Kur tipi,Eur Kur,Usd Kur,Gbp Kur,Sipariş Nedeni,Satış bürosu,Belge koşulu no.,SA sipariş numarası,Incoterms,Incoterms (bölüm 2),Ödeyen,Ödeyenin İsmi,Ödeyen Müşteri İl Kodu,Ödeyen Müşteri İlçe Kodu,Ara toplam 4,Ad,Ad 2,Kalem,SD belgesi tipi,Toplam Tutar,Sipariş Veren,Sipariş Veren Ad,Sip.Veren.Kent,Sip.Veren.Ülke,Sip.Veren.Bölge,Sip.Veren.Bölge Adı,Standart fiyat,Std. Fiyat Toplam,Fiili Fiyat,Fiili Fiyat Toplam
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0002415,UZMAN MAK. SAN. VE TİC. A.Ş.,TR,KAYSERİ,KOCASİNAN,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",24.000,Z440,Elmor Sevk Bek. Sip.,,20377252,,,,,,,ZDH1,,6/23/2023,X,90678773,SR02023000000153,TRY,"1,208.45",0.00,"29,002.80","29,002.80","5,220.50","1,208.45","29,002.80",46.53,"1,116.64",51.15,"1,227.69",40.12,962.84,"5,056,992",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0004,Z150,0020377252,6/19/2023,M,,,,,,0001243385,,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"29,002.80",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"34,223.30",502007,UZMAN MAKİNA SAN. VE TİC. A.Ş.,KAYSERİ,TR,38,Kayseri,946.25,"22,710.00",855.00,"20,520.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009974,GMİ İNŞAAT   0532 263 24 43,TR,Ankara,KEÇIÖREN,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",224.000,Z440,Elmor Sevk Bek. Sip.,,20375221,,,,,,,ZDH1,,6/9/2023,X,90675081,SR42023000000121,TRY,"1,313.41",0.00,"294,203.84","294,203.84","52,956.69","1,313.41","294,203.84",52.51,"11,763.31",56.32,"12,615.30",45.27,"10,139.79","49,820,736",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020375221,1/10/2023,M,,,,,,0001236771,,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"294,203.84",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"347,160.53",502009,BALOĞLU İNŞ. TİC. SAN. LTD. ŞTİ.,ANKARA,TR,06,Ankara,946.25,"211,960.00",855.00,"191,520.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D4009105,OPAL ANTALYA DEPO,TR,ANTALYA,MERKEZ,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",200.000,Z440,Elmor Sevk Bek. Sip.,,20375628,,,,,,,ZDH1,,6/13/2023,X,90675707,SR22023000000358,TRY,"1,313.41",0.00,"262,682.00","262,682.00","47,282.77","1,313.41","262,682.00",51.65,"10,330.34",55.63,"11,125.08",44.29,"8,857.78","47,409,300",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020375628,6/9/2023,M,,,,,,0001237863,57947,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"262,682.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"309,964.77",509013,OPAL YAPI İNŞAAT MALZ. PAZ. TUR.TİC,ANTALYA,TR,07,Antalya,946.25,"189,250.00",855.00,"171,000.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0502029,RB.EFE YAPI TİC. İNŞ.TAAH. SAN.LTD.ŞTİ.,TR,ANKARA,Etimesgut,30,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",25.000,Z440,Elmor Sevk Bek. Sip.,,20377265,,,,,,,ZDH1,,6/23/2023,X,90678777,SR02023000000157,TRY,"1,208.45",0.00,"30,211.25","30,211.25","5,438.03","1,208.45","30,211.25",46.53,"1,163.17",51.15,"1,278.84",40.12,"1,002.96","5,754,962",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0004,Z150,0020377265,6/21/2023,M,,,,,,0001243389,,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"30,211.25",ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,"35,649.28",502029,RB.EFE YAPI TİC. İNŞ.TAAH. SAN.LTD.,ANKARA,TR,06,Ankara,946.25,"23,656.25",855.00,"21,375.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0005410,YAVUZ TUNA INS. NAK. SAN. VE. TIC. LTD.,TR,SAMSUN,ATAKUM,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",75.000,Z440,Elmor Sevk Bek. Sip.,,20377296,,,,,,,ZDH1,,6/23/2023,X,90678797,SR02023000000176,TRY,"1,313.41",0.00,"98,505.75","98,505.75","17,731.04","1,313.41","98,505.75",50.57,"3,792.59",55.60,"4,169.75",43.60,"3,270.22","17,559,000",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020377296,5/29/2023,M,,,,,,0001243410,,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"98,505.75",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"116,236.79",506034,YAVUZ TUNA İNŞ.NAK.SAN.TİC.LTD.ŞTİ.,SAMSUN,TR,55,Samsun,946.25,"70,968.75",855.00,"64,125.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0003744,MEHMET CEYLAN YAPI MALZEMELERI NAKL IYE,TR,İZMİR,ÇAMDİBİ,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",50.000,Z400,Elm Bayi Sts Sip.,,20375812,Z400,Elm. Bayi Tsl.,810643276,16607,,6/23/2023,Z101,Serel Intercompany,6/23/2023,I,90678841,SR02023000000202,TRY,"1,313.41",0.00,"65,670.50","65,670.50","11,820.68","1,313.41","65,670.50",50.57,"2,528.39",55.60,"2,779.83",43.60,"2,180.14","11,852,325",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020375812,6/14/2023,M,,,,,,0001243494,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"65,670.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"77,491.18",503059,MEHMET CEYLAN YAPI MALZ.NAK.TUR.İNŞ,İZMİR,TR,35,Izmir,946.25,"47,312.50",855.00,"42,750.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0002415,UZMAN MAK. SAN. VE TİC. A.Ş.,TR,KAYSERİ,KOCASİNAN,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",200.000,Z400,Elm Bayi Sts Sip.,,20376341,Z400,Elm. Bayi Tsl.,810643815,16578,,6/21/2023,Z101,Serel Intercompany,6/21/2023,I,90678452,SR12023000002034,TRY,"1,208.45",0.00,"241,690.00","241,690.00","43,504.20","1,208.45","241,690.00",46.89,"9,378.01",51.26,"10,251.09",40.19,"8,037.87","42,141,600",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0004,Z150,0020376341,6/19/2023,M,,,,,,0001242570,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"241,690.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"285,194.20",502007,UZMAN MAKİNA SAN. VE TİC. A.Ş.,KAYSERİ,TR,38,Kayseri,946.25,"189,250.00",855.00,"171,000.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,2600,KALEFORM İNŞ.TİC.LTD.ŞTİ.,TR,ÇANAKKALE,MERKEZ,20,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",1.000,Z100,Serel Yİ Satış,4500246336,14917,ZT01,Serel Yurtiçi Tesl.,80203546,16476,,6/1/2023,Z100,Serel Yİ Satış,6/1/2023,L,90674598,SR12023000001837,TRY,"1,203.38",0.00,"1,203.38","1,203.38",216.61,"1,203.38","1,203.38",54.55,54.55,58.24,58.24,47.19,47.19,0,0,0,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,EMAR202301,Z000,0000014917,5/31/2023,M,,,,,1099,0001235495,4500246336,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLESANAYİ VE TİCARET A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,SANAYİ VE TİCARET A.Ş.,20,M,"1,419.99",2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZMETLE,ISTANBUL,TR,34,Istanbul,946.25,946.25,855.00,855.00
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D506048,AYKAN MİMARLIK MÜH. İNŞ. MALZ. TAŞ. SAN.,TR,ORDU,MERKEZ,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",20.000,Z440,Elmor Sevk Bek. Sip.,,20377298,,,,,,,ZDH1,,6/23/2023,X,90678798,SR02023000000177,TRY,"1,313.41",0.00,"26,268.20","26,268.20","4,728.27","1,313.41","26,268.20",50.57,"1,011.36",55.60,"1,111.93",43.60,872.06,"4,740,930",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020377298,6/14/2023,M,,,,,,0001243411,,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"26,268.20",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"30,996.47",506048,AYKAN MİMARLIK MÜH. İNŞ. MALZ.TAŞ.,ORDU,TR,52,Ordu,946.25,"18,925.00",855.00,"17,100.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0001794,SEYCAN SERAMIK YAPI MALZ. TİC. VE SAN. L,TR,İSTANBUL,ZEYTINBURNU,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",50.000,Z440,Elmor Sevk Bek. Sip.,,20377228,,,,,,,ZDH1,,6/23/2023,X,90678765,SR02023000000145,TRY,"1,313.41",0.00,"65,670.50","65,670.50","11,820.69","1,313.41","65,670.50",50.57,"2,528.39",55.60,"2,779.83",43.60,"2,180.14","11,852,325",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020377228,5/26/2023,M,,,,,,0001243376,SALİH BEY SİPARİŞ,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"65,670.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"77,491.19",501017,SEYCAN SERAMIK YAPI MALZ.TİC. VE SA,İSTANBUL,TR,34,Istanbul,946.25,"47,312.50",855.00,"42,750.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009941,PARLA PURA HOTEL,TR,İzmir,KONAK,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",55.000,Z400,Elm Bayi Sts Sip.,,20374856,Z400,Elm. Bayi Tsl.,810642242,16528,,6/14/2023,Z101,Serel Intercompany,6/14/2023,I,90676732,SR12023000001928,TRY,"1,208.45",0.00,"66,464.75","66,464.75","11,963.65","1,208.45","66,464.75",47.33,"2,603.38",51.12,"2,811.69",40.75,"2,241.15","11,910,855",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0004,Z150,0020374856,5/31/2023,M,,,,,,0001239428,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"66,464.75",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"78,428.40",506059,KAÇKARLAR İNŞ. TAAH. NAK. GIDASAN.,RİZE,TR,53,Rize,946.25,"52,043.75",855.00,"47,025.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012718,KOÇTAŞ YAPI MARKETLERİ TİCARET A.Ş. MANİ,TR,MANİSA,YUNUSEMRE,11,SM26ODS110H,SMART RIMLESS ASMA KLZ. 2LI,6.000,Z400,Elm Bayi Sts Sip.,,20375482,Z400,Elm. Bayi Tsl.,810642560,16469,,6/15/2023,Z101,Serel Intercompany,6/15/2023,I,90677112,SR12023000001952,TRY,"1,215.50",0.00,"7,293.00","7,293.00","1,312.74","1,215.50","7,293.00",47.70,286.18,51.51,309.04,40.84,245.07,"1,312,200",135,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340M0001,Z135,0020375482,6/9/2023,M,,,,,,0001240194,5304280493,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"7,293.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,5,"8,605.74",D0012718,KOÇTAŞ YAPI MARKETLERİ TİCARET A.Ş.,MANİSA,TR,45,Manisa,946.25,"5,677.50",855.00,"5,130.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012118,KOCTAS YAPI MARKETLERI TICARET A.S.  ( K,TR,İZMİR,ÇIGLI,11,SM26ODS110H,SMART RIMLESS ASMA KLZ. 2LI,6.000,Z400,Elm Bayi Sts Sip.,,20375395,Z400,Elm. Bayi Tsl.,810641936,16545,,6/16/2023,Z101,Serel Intercompany,6/16/2023,I,90677365,SR32023000000661,TRY,"1,215.50",0.00,"7,293.00","7,293.00","1,312.74","1,215.50","7,293.00",47.48,284.88,51.42,308.52,40.70,244.18,"1,312,200",135,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340M0001,Z135,0020375395,6/9/2023,M,,,,,,0001240620,5304283535,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"7,293.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,5,"8,605.74",D0012118,KOCTAS YAPI MARKETLERI TICARET A.S.,İZMİR,TR,35,Izmir,946.25,"5,677.50",855.00,"5,130.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0002811,DOST BOYA INSAAT VE OTOMOTIV SAN. T IC.,TR,ANKARA,ALTINDAG,40,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",50.000,Z400,Elm Bayi Sts Sip.,,20375956,Z400,Elm. Bayi Tsl.,810643204,16556,,6/16/2023,Z101,Serel Intercompany,6/16/2023,I,90677385,SR32023000000680,TRY,"1,313.41",0.00,"65,670.50","65,670.50","11,820.69","1,313.41","65,670.50",51.30,"2,565.21",55.56,"2,778.07",43.98,"2,198.77","12,510,788",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020375956,6/14/2023,M,,,,,,0001240640,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"65,670.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,"77,491.19",502036,DOST BOYA İNŞ. OTO. SAN.TİC.LTD.ŞTİ,ANKARA,TR,06,Ankara,946.25,"47,312.50",855.00,"42,750.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0501087,AKFA ENERJİ SİS. SAN. VE TİC. A.Ş.,TR,İSTANBUL,ARNAVUTKÖY,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",50.000,Z400,Elm Bayi Sts Sip.,,20376321,Z400,Elm. Bayi Tsl.,810643802,16575,,6/21/2023,Z101,Serel Intercompany,6/21/2023,I,90678449,SR12023000002031,TRY,"1,313.41",0.00,"65,670.50","65,670.50","11,820.69","1,313.41","65,670.50",50.96,"2,548.13",55.71,"2,785.36",43.68,"2,184.00","12,510,788",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020376321,6/19/2023,M,,,,,,0001242567,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"65,670.50",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"77,491.19",501087,AKFA ENERJİ SİS. SAN. VE TİC. A.Ş.,İSTANBUL,TR,34,Istanbul,946.25,"47,312.50",855.00,"42,750.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0502029,RB.EFE YAPI TİC. İNŞ.TAAH. SAN.LTD.ŞTİ.,TR,ANKARA,Etimesgut,160,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20376808,Z400,Elm. Bayi Tsl.,810644490,16598,,6/22/2023,Z101,Serel Intercompany,6/22/2023,I,90678683,SR12023000002079,TRY,"1,208.45",0.00,"30,211.25","30,211.25","5,438.03","1,208.45","30,211.25",47.00,"1,175.02",51.32,"1,282.89",40.38,"1,009.60","5,754,962",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0004,Z150,0020376808,6/21/2023,M,,,,,,0001243099,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"30,211.25",ELMOR TESİSAT MALZ.TİC.A.Ş.,,160,5,"35,649.28",502029,RB.EFE YAPI TİC. İNŞ.TAAH. SAN.LTD.,ANKARA,TR,06,Ankara,946.25,"23,656.25",855.00,"21,375.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012701,KOCTAS YAPI MARKETLERI TIC.A.S.(MAL L OF,TR,İSTANBUL,BASAKSEHIR,11,SM26ODS110H,SMART RIMLESS ASMA KLZ. 2LI,6.000,Z400,Elm Bayi Sts Sip.,,20373054,Z400,Elm. Bayi Tsl.,810641696,16501,,6/9/2023,Z101,Serel Intercompany,6/9/2023,I,90675763,SR42023000000180,TRY,"1,215.50",0.00,"7,293.00","7,293.00","1,312.74","1,215.50","7,293.00",48.60,291.60,52.12,312.72,41.89,251.35,"1,312,200",135,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340M0001,Z135,0020373054,5/24/2023,M,,,,,,0001237925,5304271834,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"7,293.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,5,"8,605.74",D0012701,KOCTAS YAPI MARKETLERI TIC.A.S.(MAL,İSTANBUL,TR,34,Istanbul,946.25,"5,677.50",855.00,"5,130.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012713,KOÇTAŞ YAPI MARKETLERİ TİC.A.Ş. (PANORA,TR,ANKARA,ORAN-ÇANKAYA,11,SM26ODS110H,SMART RIMLESS ASMA KLZ. 2LI,12.000,Z400,Elm Bayi Sts Sip.,,20371956,Z400,Elm. Bayi Tsl.,810641661,16509,,6/12/2023,Z101,Serel Intercompany,6/12/2023,I,90675808,SR12023000001895,TRY,"1,215.50",0.00,"14,586.00","14,586.00","2,625.48","1,215.50","14,586.00",48.17,578.07,51.87,622.50,41.40,496.85,"2,624,400",135,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340M0001,Z135,0020371956,5/15/2023,M,,,,,,0001237973,5304237095,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"14,586.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,5,"17,211.48",D0012713,KOÇTAŞ YAPI MARKETLERİ TİC.A.Ş.(PAN,ANKARA,TR,06,Ankara,946.25,"11,355.00",855.00,"10,260.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012102,KOCTAS YAPI MARKETLERI TICARET A.S.  ( B,TR,MUĞLA,BODRUM,11,SM26ODS110H,SMART RIMLESS ASMA KLZ. 2LI,6.000,Z400,Elm Bayi Sts Sip.,,20373056,Z400,Elm. Bayi Tsl.,810641697,16514,,6/12/2023,Z101,Serel Intercompany,6/12/2023,I,90675816,SR12023000001903,TRY,"1,215.50",0.00,"7,293.00","7,293.00","1,312.74","1,215.50","7,293.00",48.17,289.03,51.87,311.25,41.40,248.42,"1,312,200",135,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340M0001,Z135,0020373056,5/24/2023,M,,,,,,0001237981,5304272848,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"7,293.00",ELMOR TESİSAT MALZ.TİC.A.Ş.,,11,5,"8,605.74",D0012102,KOCTAS YAPI MARKETLERI TICARET A.S.,MUĞLA,TR,48,Mugla,946.25,"5,677.50",855.00,"5,130.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0002929,AKIŞ YAPI   TUZLA DEPO,TR,İstanbul,TUZLA,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",175.000,Z400,Elm Bayi Sts Sip.,,20375375,Z400,Elm. Bayi Tsl.,810641951,16513,,6/12/2023,Z101,Serel Intercompany,6/12/2023,I,90675828,SR12023000001915,TRY,"1,208.45",0.00,"211,478.75","211,478.75","38,066.18","1,208.45","211,478.75",47.89,"8,381.27",51.57,"9,025.44",41.16,"7,203.67","38,164,487",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0004,Z150,0020375375,6/9/2023,M,,,,,,0001237995,Serel Haziran Sipari,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"211,478.75",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"249,544.93",501059,AKIŞ YAPI YAPI MALZ.TURZ.YATIRIMSAN,İSTANBUL,TR,34,Istanbul,946.25,"165,593.75",855.00,"149,625.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0005410,YAVUZ TUNA INS. NAK. SAN. VE. TIC. LTD.,TR,SAMSUN,ATAKUM,10,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",125.000,Z400,Elm Bayi Sts Sip.,,20374571,Z400,Elm. Bayi Tsl.,810643529,16569,,6/20/2023,Z101,Serel Intercompany,6/20/2023,I,90678047,SR12023000001998,TRY,"1,313.41",0.00,"164,176.25","164,176.25","29,551.73","1,313.41","164,176.25",50.87,"6,358.84",55.57,"6,945.70",43.44,"5,430.31","29,265,000",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020374571,5/29/2023,M,,,,,,0001241978,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"164,176.25",ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,"193,727.98",506034,YAVUZ TUNA İNŞ.NAK.SAN.TİC.LTD.ŞTİ.,SAMSUN,TR,55,Samsun,946.25,"118,281.25",855.00,"106,875.00"
202306,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0002811,DOST BOYA INSAAT VE OTOMOTIV SAN. T IC.,TR,ANKARA,ALTINDAG,40,SM26ODS110H,"SEREL SMART ASMA KLOZET (52x35,5)",25.000,Z400,Elm Bayi Sts Sip.,,20375956,Z400,Elm. Bayi Tsl.,810643736,16580,,6/21/2023,Z101,Serel Intercompany,6/21/2023,I,90678442,SR12023000002024,TRY,"1,313.41",0.00,"32,835.25","32,835.25","5,910.35","1,313.41","32,835.25",50.96,"1,274.07",55.71,"1,392.68",43.68,"1,092.00","6,255,393",150,,4350,1040041,VC,TAKIM,ORTA,ASMA,ASMA,SERAMİK MAMUL,A2340D0002,Z150,0020375956,6/14/2023,M,,,,,,0001242560,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,"32,835.25",ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,"38,745.60",502036,DOST BOYA İNŞ. OTO. SAN.TİC.LTD.ŞTİ,ANKARA,TR,06,Ankara,946.25,"23,656.25",855.00,"21,375.00"
