Dönem,Dağıtım kanalı,Müşteri Hesap Grubu,Müş.Hesap Grubu Tnm,Sipariş Veren,Sipariş Veren İsim,Malı Teslim Alan Kodu,Malı Teslim Alan Adı,Ülke anahtarı,Kent,Semt,Fatura Kalemi,Malzeme,Malzeme Tanımı,Faturalama Miktar,Satış belgesi türü,Sipariş Türü Tanımı,Versiyon,Satış belgesi,Teslimat türü,Teslimat Türü Tanımı,Teslimat Numarası,Nakliye numarası,İrsaliye Numarası,Mal çıkış Tarihi,Fatura Türü,Fatura Türü Tanımı,Fatura Tarihi,Faturalama Tipi,Fatura Numarası,Referans No,Belge para birimi,Birim Fiyat,Eleks Birim Fiyat,Net değer,Toplam Tutar,Vergi tutarı,TRY Birim Fiyat,TRY Toplam Tutar,EUR Birim Fiyat,EUR Toplam Tutar,USD Birim Fiyat,USD Toplam Tutar,GBP Birim Fiyat,GBP Toplam Tutar,Vade Gün,Satış Vade Günü,Satış Vade Günü,Değerleme sınıfı,Mal Grubu,Malzeme Kod 1,Malzeme Kod 2,Malzeme Kod 3,Malzeme Kod 4,Malzeme Kod 5,Malzeme Türü,Fatura Koşul Kodu,Ödeme koşulu,Koşul kodu,Fiyatlanadırma Tarihi,Kur tipi,Eur Kur,Usd Kur,Gbp Kur,Sipariş Nedeni,Satış bürosu,Belge koşulu no.,SA sipariş numarası,Incoterms,Incoterms (bölüm 2),Ödeyen,Ödeyenin İsmi,Ödeyen Müşteri İl Kodu,Ödeyen Müşteri İlçe Kodu,Ara toplam 4,Ad,Ad 2,Kalem,SD belgesi tipi,Toplam Tutar,Sipariş Veren,Sipariş Veren Ad,Sip.Veren.Kent,Sip.Veren.Ülke,Sip.Veren.Bölge,Sip.Veren.Bölge Adı,Standart fiyat,Std. Fiyat Toplam,Fiili Fiyat,Fiili Fiyat Toplam
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0003277,GUREL YAPI VE MALZ.TIC.LTD.STI.(dep,TR,AFYON,MERKEZ,30,2841TDS110H,LAVABO (40x51),20.000,Z400,Elm Bayi Sts Sip.,,20363262,Z400,Elm. Bayi Tsl.,810615256,15797,,1/30/2023,Z101,Serel Intercompany,1/30/2023,I,90647380,SR12023000000326,TRY,302.94,0.00,6058.80,6058.80,1090.57,302.94,6058.80,14.82,296.42,16.13,322.53,13.05,261.10,1215000,150,,4350,1040041,VC,TEK,ALT,LAVABO,LAVABO,SERAMİK MAMUL,A2340D0002,Z150,0020363262,1/27/2023,M,,,,,,0001189522,2424,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,6058.80,ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,7149.37,509005,GÜREL YAPI VE MALZ. TİC. LTD. ŞTİ.,AFYON,TR,03,Afyon,158.72,3174.40,168.89,3377.80
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0010623,AKSIMUM YAPI MALZ.SAN.TIC.LTD.STI.,TR,İSTANBUL,KADIKÖY,60,2841TDS110H,LAVABO (40x51),5.000,Z400,Elm Bayi Sts Sip.,,20361209,Z400,Elm. Bayi Tsl.,810613553,15789,,1/30/2023,Z101,Serel Intercompany,1/30/2023,I,90647355,SR12023000000301,TRY,278.73,0.00,1393.65,1393.65,250.86,278.73,1393.65,13.64,68.18,14.84,74.19,12.01,60.06,279450,150,,4350,1040041,VC,TEK,ALT,LAVABO,LAVABO,SERAMİK MAMUL,A2340D0004,Z150,0020361209,1/20/2023,M,,,,,,0001189497,Serel Ocak Mart,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,1393.65,ELMOR TESİSAT MALZ.TİC.A.Ş.,,60,5,1644.51,501070,AKSİMUM YAPI MALZ.SAN.TİC.LTD.ŞTİ.,İSTANBUL,TR,34,Istanbul,158.72,793.60,168.89,844.45
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0005410,YAVUZ TUNA INS. NAK. SAN. VE. TIC. LTD.,TR,SAMSUN,ATAKUM,10,3001TXS110H,LAVABO (46x60),40.000,Z400,Elm Bayi Sts Sip.,,20360800,Z400,Elm. Bayi Tsl.,810612788,15714,,1/18/2023,Z101,Serel Intercompany,1/18/2023,I,90644367,SR12023000000162,TRY,688.68,0.00,27547.20,27547.20,4958.50,688.68,27547.20,33.90,1355.96,36.69,1467.69,30.09,1203.69,5524200,150,,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,A2340D0002,Z150,0020360800,1/17/2023,M,,,,,,0001182333,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,27547.20,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,32505.70,506034,YAVUZ TUNA İNŞ.NAK.SAN.TİC.LTD.ŞTİ.,SAMSUN,TR,55,Samsun,306.04,12241.60,363.58,14543.20
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0005203,FEYAP MEK.LTD.ŞTİ.,TR,Konya,KARATAY,30,3001TXS110H,LAVABO (46x60),15.000,Z400,Elm Bayi Sts Sip.,,20360836,Z400,Elm. Bayi Tsl.,810612880,15720,,1/19/2023,Z101,Serel Intercompany,1/19/2023,I,90644559,SR12023000000180,TRY,688.68,0.00,10330.20,10330.20,1859.44,688.68,10330.20,33.87,508.05,36.69,550.35,29.79,446.83,2071575,150,,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,A2340D0002,Z150,0020360836,1/17/2023,M,,,,,,0001182696,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,10330.20,ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,12189.64,509025,FEYAP MEKANİK TESİSAT MALZEMELERİSA,KONYA,TR,42,Konya,306.04,4590.60,363.58,5453.70
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0003670,AĞBABA YAPI MARKET,TR,Malatya,YEŞILYURT / MALATYA,10,3001TXS110H,LAVABO (46x60),50.000,Z400,Elm Bayi Sts Sip.,,20357589,Z400,Elm. Bayi Tsl.,810611950,15700,,1/17/2023,Z101,Serel Intercompany,1/17/2023,I,90644351,SR22023000000030,TRY,717.29,0.00,35864.50,35864.50,6455.61,717.29,35864.50,35.31,1765.31,38.22,1910.93,31.35,1567.61,6924431,150,,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,A2240D0021,Z150,0020357589,12/19/2022,M,,,,,,0001182317,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,35864.50,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,42320.11,504015,AĞBABA İNŞAAT TİC. VE SAN.LTD.ŞTİ.,MALATYA,TR,44,Malatya,306.04,15302.00,363.58,18179.00
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,T0003670,AĞBABA YAPI MARKET,TR,Malatya,YEŞILYURT / MALATYA,10,3001TXS110H,LAVABO (46x60),80.000,Z400,Elm Bayi Sts Sip.,,20357589,Z400,Elm. Bayi Tsl.,810611948,15700,,1/17/2023,Z101,Serel Intercompany,1/17/2023,I,90644555,SR32023000000043,TRY,717.29,0.00,57383.20,57383.20,10328.98,717.29,57383.20,35.31,2824.49,38.22,3057.49,31.35,2508.18,11079090,150,,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,A2240D0021,Z150,0020357589,12/19/2022,M,,,,,,0001182692,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,57383.20,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,67712.18,504015,AĞBABA İNŞAAT TİC. VE SAN.LTD.ŞTİ.,MALATYA,TR,44,Malatya,306.04,24483.20,363.58,29086.40
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0009009,TEMA TES.MLZ.TIC.KOLL.STI. ABDULLAH  COK,TR,ANTALYA,KEPEZ,130,3001TXS110H,LAVABO (46x60),15.000,Z400,Elm Bayi Sts Sip.,,20360266,Z400,Elm. Bayi Tsl.,810611677,15678,,1/12/2023,Z101,Serel Intercompany,1/12/2023,I,90643148,SR12023000000073,TRY,688.68,0.00,10330.20,10330.20,1859.43,688.68,10330.20,34.17,512.59,36.71,550.71,30.29,454.35,2071575,150,,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,A2340D0002,Z150,0020360266,1/11/2023,M,,,,,,0001179870,1059,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,10330.20,ELMOR TESİSAT MALZ.TİC.A.Ş.,,130,5,12189.63,509008,TEMA TESİSAT MALZ. TİC. KOLL.ŞTİ.AB,ANTALYA,TR,07,Antalya,306.04,4590.60,363.58,5453.70
202301,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,2600,CANBERK YİĞİT CAN,TR,MANİSA,YUNUSEMRE,10,3001TXS110H,LAVABO (46x60),1.000,Z100,Serel Yİ Satış,4500230919,14228,ZT01,Serel Yurtiçi Tesl.,80197035,15807,,1/31/2023,Z100,Serel Yİ Satış,1/31/2023,L,90648689,SR12023000000341,TRY,630.99,0.00,630.99,630.99,113.58,630.99,630.99,30.85,30.85,33.59,33.59,27.16,27.16,0,0,0,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,EMAR202301,Z000,0000014228,1/31/2023,M,,,,,1099,0001191050,4500230919,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.,SAN.VE TİC.A.Ş.,10,M,744.57,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.,ISTANBUL,TR,34,Istanbul,306.04,306.04,363.58,363.58
202301,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,2600,ALİ OSMAN KARAKUZU,TR,MANİSA,YUNUSEMRE,10,3001TXS110H,LAVABO (46x60),1.000,Z100,Serel Yİ Satış,4500229200,14094,ZT01,Serel Yurtiçi Tesl.,80196563,15686,,1/13/2023,Z100,Serel Yİ Satış,1/13/2023,L,90643455,SR32023000000040,TRY,630.99,0.00,630.99,630.99,113.58,630.99,630.99,31.26,31.26,33.63,33.63,27.71,27.71,0,0,0,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,EMAR202301,Z000,0000014094,1/12/2023,M,,,,,1099,0001180563,4500229200,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.,SAN.VE TİC.A.Ş.,10,M,744.57,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.,ISTANBUL,TR,34,Istanbul,306.04,306.04,363.58,363.58
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0005402,EKIP YAPI MALZ.TAAH.NAKL.VE TIC.LTD  STI,TR,TRABZON,AKÇAABAT,30,3001TXS110H,LAVABO (46x60),20.000,Z400,Elm Bayi Sts Sip.,,20360177,Z400,Elm. Bayi Tsl.,810614018,15759,,1/25/2023,Z101,Serel Intercompany,1/25/2023,I,90646150,SR12023000000242,TRY,688.68,0.00,13773.60,13773.60,2479.25,688.68,13773.60,33.74,674.71,36.68,733.67,29.73,594.57,2762100,150,,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,A2340D0002,Z150,0020360177,1/6/2023,M,,,,,,0001186647,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,13773.60,ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,16252.85,506026,EKİP YAPI MALZ.TAAH.NAK.TİC.LTD.ŞTİ,TRABZON,TR,61,Trabzon,306.04,6120.80,363.58,7271.60
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004384,AR-KAR YAPI INS. MUH. LTD. STI.,TR,K.MARAŞ,MERKEZ,30,3001TXS110H,LAVABO (46x60),2.000,Z400,Elm Bayi Sts Sip.,,20360944,Z400,Elm. Bayi Tsl.,810613115,15753,,1/24/2023,Z101,Serel Intercompany,1/24/2023,I,90646114,SR22023000000043,TRY,688.68,0.00,1377.36,1377.36,247.92,688.68,1377.36,33.63,67.26,36.66,73.32,29.62,59.25,276210,150,,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,A2340D0002,Z150,0020360944,1/19/2023,M,,,,,,0001186607,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,1377.36,ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,1625.28,504024,AR-KAR YAPI İNŞ.MÜH.VE TİC.LTD.ŞTİ.,KAHRAMANMARAŞ,TR,46,K.Marash,306.04,612.08,363.58,727.16
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,504081,YÜĞRÜKOĞLU TİCARET-ESER YÜĞRÜK,TR,MERSİN,YENİŞEHİR,30,3001TXS110H,LAVABO (46x60),3.000,Z400,Elm Bayi Sts Sip.,,20361137,Z400,Elm. Bayi Tsl.,810613379,15753,,1/24/2023,Z101,Serel Intercompany,1/24/2023,I,90646124,SR22023000000053,TRY,688.68,0.00,2066.04,2066.04,371.89,688.68,2066.04,33.63,100.90,36.66,109.99,29.62,88.87,414315,150,,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,A2340D0002,Z150,0020361137,1/20/2023,M,,,,,,0001186620,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,2066.04,ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,2437.93,504081,YÜĞRÜKOĞLU TİCARET-ESER YÜĞRÜK,MERSİN,TR,33,Icel,306.04,918.12,363.58,1090.74
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009705,ALLI YAPI - KOLORMAD YETKİLİ : ALİ BEY,TR,Kayseri,MERKEZ,10,3001TXS110H,LAVABO (46x60),36.000,Z400,Elm Bayi Sts Sip.,,20353700,Z400,Elm. Bayi Tsl.,810612903,15761,,1/25/2023,Z101,Serel Intercompany,1/25/2023,I,90646142,SR12023000000234,TRY,717.29,0.00,25822.44,25822.44,4648.04,717.29,25822.44,35.14,1264.93,38.21,1375.47,30.96,1114.68,5063850,150,,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,A2240D0021,Z150,0020353700,10/27/2022,M,,,,,,0001186638,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,25822.44,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,30470.48,502034,SALİHOĞULLARI İNŞ. MALZ. IMALATİTH.,SİVAS,TR,58,Sivas,306.04,11017.44,363.58,13088.88
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009712,KÜTAHYA ŞEHİR HASTANESİ GÜRİŞ ŞEH. HAST.,TR,Kütahya,KÜTAHYA MERKEZ,90,3001TXS110H,LAVABO (46x60),1.000,Z400,Elm Bayi Sts Sip.,,20360866,Z400,Elm. Bayi Tsl.,810614521,15788,,1/30/2023,Z101,Serel Intercompany,1/30/2023,I,90647374,SR12023000000320,TRY,633.65,0.00,633.65,633.65,114.06,633.65,633.65,31.00,31.00,33.73,33.73,27.31,27.31,113553,150,,4350,1040041,FC,TEK,ÜST,LAVABO,LAVABO,SERAMİK MAMUL,A2340D0004,Z150,0020360866,1/18/2023,M,,,,,,0001189516,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,633.65,ELMOR TESİSAT MALZ.TİC.A.Ş.,,90,5,747.71,502001,İMPAŞ İNŞ. MALZ. PAZ. TİC. A.Ş.,ANKARA,TR,06,Ankara,306.04,306.04,363.58,363.58
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0009009,TEMA TES.MLZ.TIC.KOLL.STI. ABDULLAH  COK,TR,ANTALYA,KEPEZ,60,3035TXS110H,ETAJERLİ LAVABO (46x80),25.000,Z400,Elm Bayi Sts Sip.,,20360266,Z400,Elm. Bayi Tsl.,810611697,15678,,1/12/2023,Z101,Serel Intercompany,1/12/2023,I,90643151,SR12023000000075,TRY,813.90,0.00,20347.50,20347.50,3662.55,813.90,20347.50,40.39,1009.66,43.39,1084.73,35.80,894.94,4080375,150,,4350,1040041,FC,TEK,ÜST,LAVABO,ETAJERLİ,SERAMİK MAMUL,A2340D0002,Z150,0020360266,1/11/2023,M,,,,,,0001179873,1059,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,20347.50,ELMOR TESİSAT MALZ.TİC.A.Ş.,,60,5,24010.05,509008,TEMA TESİSAT MALZ. TİC. KOLL.ŞTİ.AB,ANTALYA,TR,07,Antalya,385.00,9625.00,454.25,11356.25
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0002785,HILAL TAAH.INS.VE YAPI MALZ.SAN VE TIC.L,TR,ANKARA,ALTINDAG,130,3035TXS110H,ETAJERLİ LAVABO (46x80),1.000,Z400,Elm Bayi Sts Sip.,,20359991,Z400,Elm. Bayi Tsl.,810610793,15684,,1/13/2023,Z101,Serel Intercompany,1/13/2023,I,90643434,SR32023000000019,TRY,791.17,0.00,791.17,791.17,142.41,791.17,791.17,39.19,39.19,42.17,42.17,34.74,34.74,261144,270,,4350,1040041,FC,TEK,ÜST,LAVABO,ETAJERLİ,SERAMİK MAMUL,A2340D0001,Z270,0020359991,12/29/2022,M,,,,,,0001180542,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,791.17,ELMOR TESİSAT MALZ.TİC.A.Ş.,,130,5,933.58,502023,HİLAL TAAHHÜT İNŞ.YAPI MALZ.SAN. VE,ANKARA,TR,06,Ankara,385.00,385.00,454.25,454.25
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0005410,YAVUZ TUNA INS. NAK. SAN. VE. TIC. LTD.,TR,SAMSUN,ATAKUM,20,3035TXS110H,ETAJERLİ LAVABO (46x80),49.000,Z400,Elm Bayi Sts Sip.,,20360800,Z400,Elm. Bayi Tsl.,810612788,15714,,1/18/2023,Z101,Serel Intercompany,1/18/2023,I,90644367,SR12023000000162,TRY,813.90,0.00,39881.10,39881.10,7178.60,813.90,39881.10,40.06,1963.07,43.36,2124.83,35.56,1742.62,7997535,150,,4350,1040041,FC,TEK,ÜST,LAVABO,ETAJERLİ,SERAMİK MAMUL,A2340D0002,Z150,0020360800,1/17/2023,M,,,,,,0001182333,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,39881.10,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,47059.70,506034,YAVUZ TUNA İNŞ.NAK.SAN.TİC.LTD.ŞTİ.,SAMSUN,TR,55,Samsun,385.00,18865.00,454.25,22258.25
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0005402,EKIP YAPI MALZ.TAAH.NAKL.VE TIC.LTD  STI,TR,TRABZON,AKÇAABAT,20,3035TXS110H,ETAJERLİ LAVABO (46x80),20.000,Z400,Elm Bayi Sts Sip.,,20360177,Z400,Elm. Bayi Tsl.,810614018,15759,,1/25/2023,Z101,Serel Intercompany,1/25/2023,I,90646150,SR12023000000242,TRY,813.90,0.00,16278.00,16278.00,2930.03,813.90,16278.00,39.87,797.39,43.35,867.07,35.13,702.67,3264300,150,,4350,1040041,FC,TEK,ÜST,LAVABO,ETAJERLİ,SERAMİK MAMUL,A2340D0002,Z150,0020360177,1/6/2023,M,,,,,,0001186647,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,16278.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,19208.03,506026,EKİP YAPI MALZ.TAAH.NAK.TİC.LTD.ŞTİ,TRABZON,TR,61,Trabzon,385.00,7700.00,454.25,9085.00
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0010623,AKSIMUM YAPI MALZ.SAN.TIC.LTD.STI.,TR,İSTANBUL,KADIKÖY,40,3035TXS110H,ETAJERLİ LAVABO (46x80),10.000,Z400,Elm Bayi Sts Sip.,,20361209,Z400,Elm. Bayi Tsl.,810613553,15789,,1/30/2023,Z101,Serel Intercompany,1/30/2023,I,90647355,SR12023000000301,TRY,748.85,0.00,7488.50,7488.50,1347.93,748.85,7488.50,36.64,366.36,39.86,398.64,32.27,322.71,1501578,150,,4350,1040041,FC,TEK,ÜST,LAVABO,ETAJERLİ,SERAMİK MAMUL,A2340D0004,Z150,0020361209,1/20/2023,M,,,,,,0001189497,Serel Ocak Mart,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,7488.50,ELMOR TESİSAT MALZ.TİC.A.Ş.,,40,5,8836.43,501070,AKSİMUM YAPI MALZ.SAN.TİC.LTD.ŞTİ.,İSTANBUL,TR,34,Istanbul,385.00,3850.00,454.25,4542.50
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,S0009705,ALLI YAPI - KOLORMAD YETKİLİ : ALİ BEY,TR,Kayseri,MERKEZ,20,3037TXS110H,ETAJERLİ LAVABO (46x100),78.000,Z400,Elm Bayi Sts Sip.,,20353700,Z400,Elm. Bayi Tsl.,810612903,15761,,1/25/2023,Z101,Serel Intercompany,1/25/2023,I,90646142,SR12023000000234,TRY,978.13,0.00,76294.14,76294.14,13732.94,978.13,76294.14,47.91,3737.31,52.10,4063.93,42.22,3293.40,14961375,150,,4350,1040041,FC,TEK,ÜST,LAVABO,ETAJERLİ,SERAMİK MAMUL,A2240D0021,Z150,0020353700,10/27/2022,M,,,,,,0001186638,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,76294.14,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,90027.08,502034,SALİHOĞULLARI İNŞ. MALZ. IMALATİTH.,SİVAS,TR,58,Sivas,476.80,37190.40,547.63,42715.14
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0002811,DOST BOYA INSAAT VE OTOMOTIV SAN. T IC.,TR,ANKARA,ALTINDAG,50,3037TXS110H,ETAJERLİ LAVABO (46x100),5.000,Z400,Elm Bayi Sts Sip.,,20360989,Z400,Elm. Bayi Tsl.,810613136,15739,,1/23/2023,Z101,Serel Intercompany,1/23/2023,I,90645287,SR12023000000209,TRY,939.11,0.00,4695.55,4695.55,845.20,939.11,4695.55,46.17,230.83,50.01,250.07,40.54,202.70,993938,150,,4350,1040041,FC,TEK,ÜST,LAVABO,ETAJERLİ,SERAMİK MAMUL,A2340D0002,Z150,0020360989,1/19/2023,M,,,,,,0001184564,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,4695.55,ELMOR TESİSAT MALZ.TİC.A.Ş.,,50,5,5540.75,502036,DOST BOYA İNŞ. OTO. SAN.TİC.LTD.ŞTİ,ANKARA,TR,06,Ankara,476.80,2384.00,547.63,2738.15
202301,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0009009,TEMA TES.MLZ.TIC.KOLL.STI. ABDULLAH  COK,TR,ANTALYA,KEPEZ,70,3037TXS110H,ETAJERLİ LAVABO (46x100),30.000,Z400,Elm Bayi Sts Sip.,,20360266,Z400,Elm. Bayi Tsl.,810611697,15678,,1/12/2023,Z101,Serel Intercompany,1/12/2023,I,90643151,SR12023000000075,TRY,939.11,0.00,28173.30,28173.30,5071.19,939.11,28173.30,46.60,1397.98,50.06,1501.93,41.30,1239.14,5649750,150,,4350,1040041,FC,TEK,ÜST,LAVABO,ETAJERLİ,SERAMİK MAMUL,A2340D0002,Z150,0020360266,1/11/2023,M,,,,,,0001179873,1059,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,28173.30,ELMOR TESİSAT MALZ.TİC.A.Ş.,,70,5,33244.49,509008,TEMA TESİSAT MALZ. TİC. KOLL.ŞTİ.AB,ANTALYA,TR,07,Antalya,476.80,14304.00,547.63,16428.90
202301,43,1201,TOPLULUK ICI IC PIYASA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,2600,SELAHATTİN AY,TR,MANİSA,YUNUSEMRE,40,3037TXS110H,ETAJERLİ LAVABO (46x100),1.000,Z100,Serel Yİ Satış,4500230167,14162,ZT01,Serel Yurtiçi Tesl.,80196803,15758,,1/26/2023,Z100,Serel Yİ Satış,1/26/2023,L,90646607,SR12023000000293,TRY,860.44,0.00,860.44,860.44,154.88,860.44,860.44,42.10,42.10,45.80,45.80,37.26,37.26,0,0,0,4350,1040041,FC,TEK,ÜST,LAVABO,ETAJERLİ,SERAMİK MAMUL,EMAR202301,Z000,0000014162,1/23/2023,M,,,,,1099,0001187672,4500230167,EXW,MANISA,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.VE TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.,SAN.VE TİC.A.Ş.,40,M,1015.32,2600,EMAR SATIŞ SONRASI MÜŞTERİ HİZ.SAN.,ISTANBUL,TR,34,Istanbul,476.80,476.80,547.63,547.63
